Year,Title,Authors,Link
1989,Active Music Representations,"Roads, Curtis",https://quod.lib.umich.edu/i/icmc/bbp2372.1989.062/1
1989,A General-Purpose Object-Oriented System for Musical Graphics,"Roeder, John; Hamel, Keith",https://quod.lib.umich.edu/i/icmc/bbp2372.1989.063/1
1989,On the Use of Cepstral Representation in Synthesis From Reduced Performance Information,"Rudolph, Mark",https://quod.lib.umich.edu/i/icmc/bbp2372.1989.064/1
1989,Perception of Concurrent Timbres and Implications for Orchestration,"Sandell, Gregory J.",https://quod.lib.umich.edu/i/icmc/bbp2372.1989.065/1
1989,Designing Sound Tracks for Coin-op Games or Computer Music for Under $65.00,"Schmidt, Brian",https://quod.lib.umich.edu/i/icmc/bbp2372.1989.066/1
1989,A Processor for Locating Stationary and Moving Sound Sources in a Simulated Acoustical Environment,"Scott, Douglas",https://quod.lib.umich.edu/i/icmc/bbp2372.1989.067/1
1989,Spectral Modeling Synthesis,"Serra, Xavier; Smith, Julius O.",https://quod.lib.umich.edu/i/icmc/bbp2372.1989.068/1
1989,LZW Compression of Musical Files,"Shimony, Uri; Elroy, Noam; Hamami, Ehud",https://quod.lib.umich.edu/i/icmc/bbp2372.1989.069/1
1989,Music Processing by Transputer Networks at the Electronic Music Studio in Cardiff,"Shuttleworth, Justin; Greenhough, Mike",https://quod.lib.umich.edu/i/icmc/bbp2372.1989.070/1
1989,DIEM Studio Report,"Siegel, Wayne",https://quod.lib.umich.edu/i/icmc/bbp2372.1989.071/1
1989,Presic of the Standard Music Description Language,"Sloan, Donald",https://quod.lib.umich.edu/i/icmc/bbp2372.1989.072/1
1989,Unit-Generator Implementation on the NeXT DSP Chip,"Smith, Julius O.",https://quod.lib.umich.edu/i/icmc/bbp2372.1989.073/1
1989,The Multimedia File System,"Steinberg, Daniel; Learmont, Tim",https://quod.lib.umich.edu/i/icmc/bbp2372.1989.074/1
1989,A Digital Signal Processing System and A Graphic Editor for Synthesis Algorithms,"Tarabella, Leonello; Bertini, Graziano",https://quod.lib.umich.edu/i/icmc/bbp2372.1989.075/1
1989,Common Music: A Compositional Language in Common Lisp and CLOS,"Taube, Heinrich",https://quod.lib.umich.edu/i/icmc/bbp2372.1989.076/1
1989,Cantabile: A Rule-based System for Composing Melody,"Thomas, Marilyn Taft; Chatterjee, Siddhartha; Maimone, Mark W.",https://quod.lib.umich.edu/i/icmc/bbp2372.1989.077/1
1989,Manifold Compositions: A (Super)Computer-Assisted Composition Experiment in Progress,"Tipei, Sever",https://quod.lib.umich.edu/i/icmc/bbp2372.1989.078/1
1989,Kiwi: A Parallel System for Software Sound Synthesis,"Walker, Wiliam Franklin",https://quod.lib.umich.edu/i/icmc/bbp2372.1989.079/1
1989,Using Fractals in Timbre Construction: An Exploratory Study,"Waschka, II., Rodney; Kurepa, Alexandra",https://quod.lib.umich.edu/i/icmc/bbp2372.1989.080/1
1989,The Center for New Music and Audio Technologies,"Wessel, David; Felciano, Richard; Freed, Adrian; Wawrzynek, John",https://quod.lib.umich.edu/i/icmc/bbp2372.1989.081/1
1990,From Piano to Computer to Piano,"Risset, Jean-Claude",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.001/1
1990,An Expert System for Teaching Piano to Novices,"Dannenberg, Roger; Sanchez, Marta; Joseph, Annabel; Capell, Peter; Joseph, Robert; Saul, Ronald",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.002/1
1990,Computer Technology for Young Disabled Musicians,"Drake, Adèle",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.003/1
1990,A Sound Design,"Ellis, Phil",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.004/1
1990,Computer Assisted Music Instruction: Toward a More Viable Philosophy of Software Architecture,"Lukasik, Joseph",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.005/1
1990,A Multimedia Digital Signal Processing Tutoring System,"Pointer, Sam; Wawrzynek, John; Wessel, David",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.006/1
1990,Computer Music Courses Using Supercomputers: An Educational Experiment at NCSA/UIUC,"Tipei, Sever; Bargar, Robin; Cox, Ben; Kelley, David",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.007/1
1990,In the Intimacy of a Sound,"Arfib, Daniel",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.008/1
1990,Concurrent CSound: Parallel Execution fro High Speed Direct Synthesis,"Bailey, Nicholas J.; Purvis, Alan; Manning, Peter; Bowler, Ian",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.009/1
1990,High-Level Control of Granular Synthesis Using the Concepts of Inheritance and Social Interaction,"Bowcott, Peter",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.010/1
1990,"Capture, Representation and ""Composition"" of the Instrumental Gesture","Cadoz, Claude; Ramstein, Christophe",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.011/1
1990,Modal Synthesis Compilation of Mechanical Sub-structures and Acoustical Sub-systems,"Calvet, Olivier; Laurens, Ronan; Adrien,",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.012/1
1990,Disorder Sounds in Order: Theory and Practice in Instrument Simulaton,"Comerford, Peter; Kitching, Lucy",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.013/1
1990,"Pulsed Noise in Musical Systems, Techniques for Extraction, Analysis and Visualization","Cook, Perry R.; Chafe, Christopher; Smith, Julius O.",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.014/1
1990,Analytical Tools for Group Additive Synthesis,"Eaglestone, Barry; Oates, Shaun",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.015/1
1990,A Signal Editor for the IRCAM Musical Workstation,"Eckel, Gerhard",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.016/1
1990,Sound Data Base Using Spectral Analysis Reduction and an Additive Sythesis Model,"Feiten, Bernhard; Ungvary, Tamas",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.017/1
1990,Modular Modelisation and Simulation of the Instrument,"Florens, Jean-Loup; Cadoz, Claude",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.018/1
1990,DSP Driver Software for Performance-oriented Music Synthesis Systems,"Freed, Adrian; Gordon, Keith",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.019/1
1990,An Improved Cepstral Method for Deconvolution of Source-Filter Systems with Discrete Spectra: Application to Musical Sound Signals,"Galas, Thierry; Rodet, Xavier",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.020/1
1990,CESAM-A Concept Engine for Synthesis of Audio and Music,"Holm, Frode",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.021/1
1990,Parameters Estimation for Non-linear Resynthesis Methods with the Help of a Time-Frequency Analysis for Real Sounds,"Kronland-Martinet, Richard; Guillermain, Philippe; Delprat, Nathalie",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.022/1
1990,The Architecture and Musical Logic of Cmix,"Lansky, Paul",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.023/1
1990,Synthesis of Acoustic Timbres using Principal Component Analysis,"Laughlin, Robert; Truax, Barry; Funt, Brian",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.024/1
1990,Chaotic Non-linear Systems and Digital Synthesis: An Exploratory Study,"Truax, Barry",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.025/1
1990,Time-shifting of Sampled Sound with a Real-time Granulation Technique,"Truax, Barry",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.026/1
1990,Time Domain Computation of Three Dimensional Acoustic Field by Retarded Potential Holophonic Synthesis,"Adrien, Jean-Marie; Eotvös, Peter",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.027/1
1990,An Interactive Real-time System for the Control of Sound Localization,"Bosi, Marina",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.028/1
1990,Two New Approaches to the Simulation of Acoustic Spaces,"Garton, Brad",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.029/1
1990,"Ambisonics-A Technique for Low-Cost, High-Precision, Three-Dimensional Sound Diffusion","Malham, David G.",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.030/1
1990,Surroundsound: A B-format Soundfield Processing Program for the Composers’ Desktop Project Soundfile System,"O’Modhrain, Sile",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.031/1
1990,Series Phi Digital Signal Processor,"Casserley, Lawrence",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.032/1
1990,MIDAS: A Musical Instrument Digital Array Signal Processor,"Kirk, Ross; Orton, Richard",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.033/1
1990,The IRCAM Musical Workstation: Hardware Overview and Signal Processing Features,"Lindemann, Eric",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.034/1
1990,VLSI Parallel Processing for Musical Sound Synthesis,"Wawrzynek, John; von Eicken, Thorsten",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.035/1
1990,Tracking Musical Beats in Real Time,"Allen, Paul E.; Dannenberg, Roger B.",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.036/1
1990,A Computer Program for Analyzing Computer Musician’s Problem-Solving,"Ashley, Richard",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.037/1
1990,A Computer Assisted Approach to Music Analysis,"Campbell, Bruce B.",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.038/1
1990,Contemporary Music Analysis Package (CMAP) for Macintosh,"Castine, Peter; Brinkman, Alexander R.; Harris, Craig R.",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.039/1
1990,PRISM: Pattern Recognition in Sound and Music,"Mont-Reynaud, Bernard; Gresset, Emmanuel",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.040/1
1990,Musical Event Detection from Audio Signals within a Multi-resolution Framework,"Pearson, Edward R. S.; Wilson, Ronald G.",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.041/1
1990,The Sonogram: A Tool for Visual Documentation of Musical Structure,"Waters, Simon; Ungvary, Tamas",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.042/1
1990,ESATM: An Experimental System For Analyzing The Tonality of Melodies,"Yin, Feng; Xiang, Xhang",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.043/1
1990,Autobusk: An Algorithmic Real-time Pitch and Rhythm Improvisation Programme,"Barlow, Clarence",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.044/1
1990,An Highly Parallel Architecture for Real-time Music Synthesis and Digital Signal Processing Application,"Bailey, Nicholas J.; Purvis, Alan; Bowler, Ian; Manning, Peter",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.045/1
1990,UniSon: A Real-time Interactive System for Digital Sound Synthesis,"Bate, John A.",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.046/1
1990,The Sound Accelerator as a Real-time DSP Environment: Encoding/Decoding Audio Signals,"Bosi, Marina",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.047/1
1990,New Techniques for a Real-time Phase Vocoder,"Bowler, Ian; Purvis, Alan; Manning, Peter; Bailey, Nick",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.048/1
1990,On Mapping N Articulation Onto M Synthesiser-control Parameters,"Bowler, Ian; Purvis, Alan; Manning, Peter; Bailey, Nick",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.049/1
1990,A Run-time System for Arctic,"Dannenberg, Roger B.",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.050/1
1990,Efficient Dynamic Resource Management on Multiple DSPs as Implemented in the NeXT Music Kit,"Jaffe, David A.",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.051/1
1990,A Real-time Implementation of Physical Models,"Malouf, Frederick L.; Lentczner, Mark; Chafe, Christopher",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.052/1
1990,An Efficient Scheduling Algorithm for Real-time Musical Systems,"Orlarey, Yann",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.053/1
1990,DSP-Sound: A Software Synthesis Package for Real-Time DPS-Based Systems,"Pinkston, Russell F.",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.054/1
1990,Feature Classification and Related Response in a Real-time Interactive Music System,"Rowe, Robert",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.055/1
1990,Second-Order Universal Processing Device for Real-time Music Synthesis,"Shimony, Uri; Zarfati, Yehuda",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.056/1
1990,Score Input to CSound via the Midi Keyboard,"Strasburger, Hans; Kohler, Stefan; Radauer, Irmfried",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.057/1
1990,Real-time CSound: Software Synthesis with Sensing and Control,"Vercoe, Barry; Ellis, Dan",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.058/1
1990,E-SCAPE: An Extendable Sonic Composition and Performance Environment,"Anderson, Tim",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.059/1
1990,Orpheus: A Graphical Composition Environment,"Buckley, Paul E. J.; Lewis, Andrew",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.060/1
1990,"The ST AMPLE Music Composition Language, an Implemenation of AMPLE for the Atari ST","Burden, David",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.061/1
1990,Variatons: A Hypermedia Project Providing Integrated Access to Music Information,"Burroughs, Michael; Fenske, David",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.062/1
1990,UDI: A Unified DSP Interface for Sound Signal Analysis and Synthesis,"Depalle, Philippe; Rodet, Xavier",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.063/1
1990,"A Compositional Environment Based on PreFORM II, Patchwork, and Esquisse","Duthen, Jacques; Laurson, Mikael",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.064/1
1990,A Network Approach to the Problem of Sharing Music Studio Resources,"Foss, Richard J.; Wilks, Antony",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.065/1
1990,Natural Selection of Musical Identities,"Hartmann, Per",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.066/1
1990,A Language for Composition,"Hitt, Dan; On Lo, Yee",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.067/1
1990,ANIMAL-A Rapid Prototyping Environment for Computer Music Systems,"Lindemann, Eric",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.068/1
1990,Ensemble: An Extensible Real-time Music Performance Environment,"McNabb, Michael",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.069/1
1990,The New UPIC System,"Marino, Gerard; Raczinski, Jean-Michael; Serra, Marie-Hélène",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.070/1
1990,A Graphical Editor for Building Unit Generator Patches,"Minnick, Michael",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.071/1
1990,Quill: An Interpreter for Creating Music-objects within the Dmix Environment,"Oppenheim, Daniel V.",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.072/1
1990,EXPLODE: A User Interface for Sequencing and Score Following,"Puckette, Miller",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.073/1
1990,"Mixview: A Portable, Graphics-based Soundfile Editor and Processor","Scott, Douglas",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.074/1
1990,A Universal Recorder for the IRCAM Musical Workstation,"Smith, Bennett K.",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.075/1
1990,A Real-time Operating System for Computer Music,"Viara, Eric; Puckette, Miller",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.076/1
1990,Patchmix: A C++ X Graphical Interface to Cmix,"Helmuth, Mara",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.077/1
1990,Algorithmic Composition: Quantum Mechanics and the Musical Domain,"Bain, Reginald",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.078/1
1990,Subsymbolic Approaches to Musical Composition. A Behavioral Model,"Beyls, Peter",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.079/1
1990,Beyond MIDI: Knowledge-based Support for Computer-Aided Composition,"Bocker, Heinz-Dieter; Mahling, Andreas; Wehinger, Rainer",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.080/1
1990,Pattern Matching as an Engine for the Computer Simulation of Musical Style,"Cope, David",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.081/1
1990,A Constraint-based Logic Program for Generating Polyphonies,"Courtot, Francis",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.082/1
1990,Experience with a Harmony-Learning Program,"Harrison, Malcolm C.; Haig, Suzanne; Horowitz, Gershon",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.083/1
1990,Metabolizing Music,"Iverson, Eric; Hartley, Roger",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.084/1
1990,Computer-Assisted Composition by Interactive Rhythm Transformations,"Johansson, Johannes; Molin, Bengt-Arne",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.085/1
1990,Algorithmic Explorations of Juxtaposition and Simultaneity in Computer-aided Composition,"Jones, Kevin",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.086/1
1990,The Kansei Music System ’90,"Katayose, Haruhio; Inokuchi, Seiji",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.087/1
1990,A Neural Network that Learns to Play in Different Music Styles,"Linster, Christiane",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.088/1
1990,Cellular Automata Music,"Millen, Dale",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.089/1
1990,Musical Composition as a Constraint Satisfaction Problem,"Ovans, Russell",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.090/1
1990,One Example of How Artificial Intelligence Can Be Useful in Music Fields,"Rousseaux, Francis",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.091/1
1990,Composition by Exploration of Non-linear Dynamic Systems,"Di Scipio, Agostino",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.092/1
1990,Counterpoint Compositions in Non-tempered Systems: Theory and Algorithms,"Balzer, Klaus; Streitberg, Bernd",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.093/1
1990,Knowledge Information Processing in Conducting Computer Music Performer,"Morita, Hideyuki; Watanabe, Hiroshi; Harada, Tsutomu; Ohteru, Sadamu; Hashimoto, Shuji",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.094/1
1990,A Tuning System Laboratory for the NeXT Computer,"Parod, Bill",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.095/1
1990,Godel Tune: Formal Models in Music Recognition Systems,"Richard, Dominique",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.096/1
1990,The Usefulness of Qualitative Theories of Musical Perception,"Widmer, Gerhard",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.097/1
1990,Problems to be faced by Developers of Computer-based Automatic Music Recognisers,"Clarke, Alastair; Brown, Malcolm; Thorne, Michael",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.098/1
1990,Conceptual Integrity in a Musical Notation Program,"Diener, Glendon R.",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.099/1
1990,Towards a New Paradigm for the Representation of Musical Information,"Hull, Stephen",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.100/1
1990,Pathways from the Dream Spell Series,"Bestor, Charles",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.101/1
1990,Autocorrelation and the Study of Musical Expression,"Desain, Peter; de Vos, Siebe",https://quod.lib.umich.edu/i/icmc/bbp2372.1990.102/1
